ward_name,ward_no,area_sqkm,log_area,perimeter_km,compactness,solidity,dist_center_km,local_ward_density_km,num_neighbors,perimeter_area_ratio,facility_count,predicted_facilities,residual,desert_score
Ashoka Pillar,175,1.6919007556633425,0.9902475447074097,7.433254145112533,0.38479266514453997,0.7237896443337732,3.5252287147305945,1.3512595830186995,7,4.3934339057601415,20,16.260137715537965,3.739862284462035,0.0
Lakkasandra,188,1.7797250607361323,1.0223520237959358,7.864796302802633,0.36156619761887776,0.7035394521803905,3.3413220772306653,1.4078717738919642,8,4.419107465705734,2,16.78787749277361,-14.78787749277361,14.78787749277361
Hombegowda Nagara,177,1.0876473369482456,0.7360377558261918,5.513362424074131,0.44963993962116877,0.7800814509327563,2.4942620420561066,1.3122127594708792,6,5.069071781615991,25,15.316208042368146,9.683791957631854,0.0
Vishveshwara Puram,174,2.4833638066686485,1.2479984380303717,7.4325105032769905,0.5649098509934947,0.9135697165336827,2.8401651340920697,1.343082197122191,5,2.9929205230897926,28,20.20524236338932,7.794757636610679,0.0
Banasavadi,100,2.626972741471886,1.2883983448250156,7.512573382629627,0.5849085583710849,0.8938762357734462,7.714783843283954,1.633315106797221,6,2.859783531069436,35,15.538883824059633,19.46111617594037,0.0
Hennur,94,3.568718311737696,1.5192327086205322,13.46859263307045,0.24721663925016443,0.6614820417469122,8.125918382141574,1.860955153249256,11,3.774069975983132,11,14.920694160418751,-3.9206941604187513,3.9206941604187513
Pulikeshinagar,80,2.2175452579567283,1.1686187265762342,10.666338629623807,0.24493543618090108,0.6364358327243719,3.274611393261832,1.1393067115754985,8,4.809975621174872,26,15.541656078286273,10.458343921713727,0.0
Kodigehalli,12,2.4362458737252353,1.2343795596890996,8.587151518747778,0.41517646667652874,0.7360747794221513,9.586693907334027,2.088785994218715,5,3.524747486023348,2,13.01519756939695,-11.01519756939695,11.01519756939695
Jakkuru,8,11.634416255881531,2.5364245392094857,20.795444161029614,0.3380788952226449,0.7489874157182155,10.952115634743372,2.8623107996639563,7,1.787407610632542,12,19.05258681038834,-7.052586810388341,7.052586810388341
Thanisandra,7,4.12600676279809,1.6343269472539412,13.177145676026097,0.2986050203764117,0.752678905838084,10.751481898959364,2.7128805887032525,4,3.193680096416006,7,15.048114462920182,-8.048114462920182,8.048114462920182
Kempapura,10,5.846849037115905,1.9237885518625513,11.990054589022584,0.5110806329270726,0.8732686853135574,8.660669710558142,1.838476402324695,8,2.050686534389634,20,18.502116489689357,1.4978835103106434,0.0
Amrutahalli,9,3.952535340748318,1.5998996355062123,10.129041712133635,0.48411540956492666,0.8346034123806676,9.84905396412157,2.4049582455202936,3,2.562669486521515,28,16.20464877901305,11.795351220986952,0.0
Maruthi Seva Nagar,103,1.7956157686957186,1.0280523931456784,6.66355782397942,0.5081722354385089,0.846536335671703,5.1273124534663905,1.4403571696366995,4,3.7110154299990517,12,15.647128442391505,-3.647128442391505,3.647128442391505
Shakambari Nagar,197,2.2184632138765505,1.168903982858933,7.618424799478692,0.4803211669267171,0.8091731195876544,6.159505332371054,1.285315200528803,5,3.4341001247283383,31,14.946964104628016,16.053035895371984,0.0
Sagayarapuram,79,0.7985007635752672,0.5869534087157351,4.115673974007741,0.5923839329511872,0.7893113507315569,4.47875958943189,1.0526403563340496,6,5.154251770004469,5,10.728868958022323,-5.728868958022323,5.728868958022323
Kammanahalli,101,0.8159674049687569,0.5966183312122691,4.368118081630714,0.5373953876380185,0.8456874488178027,6.245140868419079,1.365754626633952,6,5.353299721326451,2,9.984996731902378,-7.984996731902378,7.984996731902378
Kushal Nagar,75,0.8969811848662814,0.6402637725411603,6.946395917493479,0.23360069569308559,0.596994981226245,5.967200279921154,0.9780895243622301,6,7.744193562464771,0,4.974081394087612,-4.974081394087612,4.974081394087612
Lingarajapura,102,1.433219657514106,0.8892153423049118,6.6499956586671765,0.40726763307414265,0.8163715572181954,5.078326872720659,1.204386785537683,7,4.639899839359917,14,13.832196746502072,0.16780325349792768,0.0
Venkateshpura,97,0.5946811353967556,0.4666738011393663,3.571741618539237,0.5857792145741298,0.8607631482733353,5.485766631420241,1.0137076485382859,6,6.006145824949138,1,8.036125851159136,-7.036125851159136,7.036125851159136
Devara Jeevanahalli,77,0.41027677665482976,0.3437859806265154,3.3359441212727847,0.4632860934375454,0.8227303241994428,4.8431831790973865,0.9645447283054454,3,8.130960149565936,0,4.571236641160394,-4.571236641160394,4.571236641160394
Muneshwara Nagar,76,0.515153774106701,0.41551693487097713,3.5444704021477227,0.5152808963242269,0.8473404742682804,5.164334123859483,0.8524699680667001,6,6.880412374526398,0,6.640029819266063,-6.640029819266063,6.640029819266063
S K Garden,78,0.9536392293073731,0.6696939046944843,4.715408583639077,0.538958483897773,0.7979116066923859,4.287639747176974,0.9519714546862948,6,4.944646191897823,0,11.757647807355339,-11.757647807355339,11.757647807355339
Tilak Nagar,195,0.7020089720993317,0.5318093016410081,6.3816750647171485,0.21661231896934569,0.5349294644866751,5.010805885589395,1.1702867953725344,4,9.090589035682816,8,3.243179636450451,4.756820363549549,0.0
Gurappanapalya,194,0.6851628783813221,0.5218622228604756,3.6941317489785725,0.6309267321968776,0.8862021230270772,5.769345370714361,1.1363093186395106,6,5.39161105415672,6,9.17166225888765,-3.1716622588876504,3.1716622588876504
Byrasandra,196,2.2038562162246413,1.1643551518647584,9.46937733233324,0.3088518989561968,0.7270611692297239,4.920255060513051,1.357725690999037,8,4.296731003874173,36,15.680564011783684,20.319435988216316,0.0
Jakkasandra,191,1.520401947270475,0.9244183916892084,5.37270515289303,0.6618845836203298,0.9533526465783873,6.889771370332932,1.8106041623127074,6,3.533739984047285,12,14.606278027196373,-2.606278027196373,2.606278027196373
Suddagunte Palya,189,1.4873964100585952,0.9112365449859174,8.629628458953306,0.25098767588338805,0.6229300551611286,4.566853135960221,1.1530925113088817,7,5.801834938282086,4,11.521222916221728,-7.521222916221728,7.521222916221728
Sunkenahalli,173,1.4788832063643664,0.9078081387380146,6.535358072993524,0.43511591254352605,0.7539033614927407,3.867275738647788,1.2251706227191996,5,4.419117104629117,26,14.87732931235156,11.12267068764844,0.0
Koramangala,186,3.222280109454715,1.440375292430195,11.68964969421293,0.29632627448575233,0.6577397199551928,5.656256817889856,1.4395864273084922,6,3.627757146224973,33,16.032700631544976,16.967299368455024,0.0
Kogilu,6,16.27792091159833,2.849429438521327,24.345506536907827,0.3451208267502503,0.8402872381040524,14.936151041433508,4.361113466676196,4,1.4956152366830329,25,19.23151851409071,5.768481485909291,0.0
Azad Nagar,170,0.6796647171369075,0.5185942003650067,4.564257357760645,0.40998157612428976,0.7606685225511588,4.784328028931937,1.0444538114982511,7,6.715454315456615,4,8.531018137772646,-4.531018137772646,4.531018137772646
Chamrajapet,165,1.5478056276219065,0.935232450507307,8.71175753142444,0.25628000654837274,0.6221204239140949,3.20596027209325,1.0694551755681658,11,5.628457072358263,18,13.84279033410787,4.157209665892131,0.0
Kadugondanahalli,96,1.3103059666284622,0.8373799688484811,6.92970433308303,0.34288869947446254,0.7011372174584104,6.520109797715063,1.0657197173794413,5,5.288615414698749,6,9.682126459909666,-3.682126459909666,3.682126459909666
Whitefield,110,10.99193584143782,2.484234410672394,18.13652865753585,0.4199288531931976,0.7424904692392098,14.89977294990809,3.3507185061677447,7,1.6499849452508695,46,16.07725116377274,29.92274883622726,0.0
Herohalli,30,2.8925884424224333,1.3590743457067969,8.792044722343677,0.47023693017459406,0.804277693653455,11.343895395407172,1.8871530663463503,4,3.0395076580547604,1,11.605393340883218,-10.605393340883218,10.605393340883218
Dodda Bidarakallu,28,8.217987249316687,2.2211567110598556,18.29569082057528,0.30851600719801303,0.6976116227775602,13.246066394936161,2.789010234510628,3,2.2262982729860696,6,14.195530952992296,-8.195530952992296,8.195530952992296
Vasanthpura,219,3.466561107308757,1.4966187853174302,14.555513251375265,0.20561447076839012,0.6679506992224988,9.885895400394432,1.7963597254906039,5,4.198833599294416,6,10.846759376625233,-4.846759376625233,4.846759376625233
HSR - Singasandra,232,3.2616236374133223,1.4496502232106112,16.338602097042326,0.1535373064162222,0.5616863838971021,9.823219434188061,1.3720604823119782,8,5.009346237752891,20,7.483680144748515,12.516319855251485,0.0
Doddakanahalli,116,12.582706056407506,2.608797370056058,19.814650748653612,0.4027273008808346,0.7797875008517486,11.330449403066218,3.3384170108040827,4,1.574752732824381,49,20.22646722699161,28.77353277300839,0.0
Hampi Nagar,159,1.2003167134359016,0.7886013106556123,7.562462559940614,0.2637419678295431,0.5636693945629184,6.076025903121221,0.9666692773641756,9,6.300389285002202,13,7.935868000118966,5.064131999881034,0.0
Hosahalli,158,0.7115327884802525,0.5373893365494117,5.500377778359556,0.2955423648768565,0.6667059138358862,5.378767402518179,0.938369693056481,7,7.730322294925711,16,5.741735821887719,10.258264178112281,0.0
Avalahalli,164,1.0667286242230583,0.7259669823963312,5.308086586226407,0.47575987998306163,0.8124794794168376,5.752232645028559,1.0940152104198808,8,4.976042140138971,3,11.381104441758982,-8.381104441758982,8.381104441758982
Gali Anjenaya Temple ward,162,1.173734779112588,0.7764467845284712,6.600159474680797,0.3385875454458931,0.679247902662369,6.764352891826876,1.132262406215086,5,5.623211982924202,4,8.69124010119588,-4.691240101195881,4.691240101195881
Veerabhadranagar,163,1.487201794790598,0.9111583013730336,7.8520247595714885,0.30312129253916104,0.6581212700516679,7.139113812200682,1.2828624510679567,6,5.279730556455571,1,9.77435846669442,-8.77435846669442,8.77435846669442
Dharmaraya Swamy Temple Ward,172,1.3582064528445559,0.8579013524999013,6.082106474762852,0.4613894034456496,0.7893376588983756,1.5914383824353135,1.317850306424314,3,4.478042687858543,3,17.34120196716693,-14.341201967166931,14.341201967166931
Sudham Nagara,171,1.0658224501417053,0.7255284280604887,7.165236942675894,0.26087569261097526,0.6562713879603325,1.8832737476065153,1.2870201586222874,6,6.722730358816563,11,13.015969757854783,-2.0159697578547835,2.0159697578547835
Agaram,180,10.244085842617958,2.4198422875418197,24.754076961648384,0.21008236575566308,0.5881859493355045,5.867445416571314,2.004940272031531,13,2.4164261547541153,7,20.304641973264808,-13.304641973264808,13.304641973264808
AECS Layout,109,2.3968403339416846,1.2228456859960062,6.470358078371416,0.7194362833799272,0.9281111923715198,12.502850179273564,2.6139250901370517,4,2.699536546821496,34,11.774084357746558,22.22591564225344,0.0
Dodda Nekkundi,108,5.8844000581655385,1.9292579908625787,12.579407796937806,0.46729556867380284,0.8078506679593797,11.175865322479707,2.225318196849014,8,2.1377553654738146,22,16.215343031529247,5.7846569684707525,0.0
Kadugodi,104,5.369377233085176,1.8515016991979807,18.550036689662765,0.19608493797870857,0.5455565811445127,18.716097125576773,4.927717797898802,0,3.454783652629329,4,9.172150167377747,-5.1721501673777475,5.1721501673777475
Belathur,105,2.948008863090062,1.373211366525671,39.60926630570634,0.02361266757637611,0.2580915388524333,34.732835807118924,19.76530836932644,2,13.43593867767021,3,2.221242877550159,0.7787571224498411,0.0
Bommanahalli,235,0.9698406969784504,0.677952675002245,5.614064335605174,0.38668337264282476,0.7514879341727603,8.220200982825084,1.3723715136513985,4,5.788645860186992,9,7.179486024295759,1.820513975704241,0.0
Hongasandra,234,0.6548047735036358,0.5036830402417829,4.148526251470144,0.47811681255574995,0.7819228311280954,8.922212658607322,1.1525815828285233,3,6.335516201680697,1,3.7079219710901157,-2.7079219710901157,2.7079219710901157
Rupenaagrahara,233,2.951876807267955,1.3741906071497454,15.36982034138258,0.15702561779848043,0.5962208796461543,10.233557646033002,1.4173616930790327,8,5.206795996208182,17,6.998656079141158,10.001343920858842,0.0
Bilekhalli,237,3.0370331377476276,1.3955100503453202,10.95467359461439,0.31802445053617734,0.7072873108257818,8.161093857931421,1.4879255272598377,7,3.6070313025095166,12,13.645828091209708,-1.645828091209708,1.645828091209708
Vinayakanagar,240,2.4841032847062476,1.2482107039889123,11.869617515875115,0.22156750332222108,0.5919489254131437,8.102681377548462,1.5581456996484846,7,4.778230272852254,6,10.753436901995489,-4.753436901995489,4.753436901995489
Hosakerehalli,209,0.8903943831253678,0.6367854756236456,4.86039830901881,0.47364019746211977,0.8794359724119225,7.6797021252833755,1.314975528959067,5,5.458702796347789,5,8.61076199540101,-3.6107619954010097,3.6107619954010097
Kamakya Nagar,207,0.7748583992013678,0.5737206446473558,4.65722050879653,0.44892997739397267,0.7868258371954426,7.396179450123686,1.105174147736471,6,6.010414952714768,7,6.8557796583764805,0.1442203416235195,0.0
Deen Dayalu Ward,208,0.7931205040693406,0.5839574004345403,5.003009404850213,0.39818638198034134,0.7834724283695983,7.721578162887781,1.212409260184606,7,6.308006638563479,9,6.713843662006633,2.2861563379933667,0.0
Nagavara,95,0.9571422118684014,0.671485354076435,4.90743543478515,0.4994328965564617,0.8310062455496086,7.242595886864997,1.3942696172079427,3,5.127174806349339,2,9.24443229938663,-7.244432299386631,7.244432299386631
Kammagondanahalli,16,4.352039855448196,1.6774777696308225,13.51029731093844,0.29962145957632613,0.6261888484441762,13.728421890879124,2.6997357050727104,4,3.1043597392669278,3,10.887359143622701,-7.887359143622701,7.887359143622701
Ramaswamy Palya,126,0.959857937514538,0.6728719897556318,6.630010217819686,0.27440273089223594,0.6109820233587964,3.447681804508591,1.1740433986788024,4,6.907282795397281,3,9.753933510528542,-6.753933510528542,6.753933510528542
Jayamahal,127,1.361085726300953,0.8591215667626977,10.843369136024924,0.14546779590277376,0.4662467137058451,2.802577121968754,1.3169621563983145,8,7.966705495835403,4,8.881576474782626,-4.8815764747826265,4.8815764747826265
Vasanth Nagar,128,4.349433958182109,1.6769907531015151,9.395776788565229,0.6191234064389259,0.8714721532864795,1.9081789933970388,1.662004322681203,5,2.1602297859678945,14,24.167265687171525,-10.167265687171525,10.167265687171525
Madivala,190,1.0254835029364804,0.7058084389404395,5.093571642874645,0.49669947866082625,0.8587374875227596,5.428444600352861,1.200309305161322,3,4.966995205958127,16,11.429943628166928,4.570056371833072,0.0
BTM Layout,192,1.4690241015436338,0.9038229719774609,7.183865546756615,0.357702844859116,0.7236506643478231,6.5534754597290075,1.3950127526203633,9,4.890229873837939,14,12.144308257767811,1.8556917422321888,0.0
N S Palya,193,1.362207076373113,0.8595963838617319,5.559677664252688,0.5538010437949104,0.8360213106408391,6.82237977007195,1.315847170111122,5,4.081374822288674,30,11.939811047626298,18.0601889523737,0.0
Radhakrishna Temple Ward,66,1.9488826826861458,1.081426346975398,8.046506869608178,0.3782516122462833,0.7023413239685259,7.828182386759895,1.7368060265159602,4,4.128779500733043,5,12.423519916775255,-7.4235199167752555,7.4235199167752555
Sanjaya Nagar,67,3.1038622347872327,1.4119285387834035,8.223794672415435,0.576723680072035,0.8724079461645471,7.362681715782388,1.6497799532672235,6,2.649535981412258,7,16.608333122104895,-9.608333122104895,9.608333122104895
Vishwanath Nagenahalli,68,1.0143688261100665,0.7003059086669845,6.601032319663908,0.29253783276041584,0.6664691302010932,7.380578459009059,1.3797905248693454,6,6.5075267986869765,4,7.123400182512634,-3.1234001825126336,3.1234001825126336
Hebbala,70,1.3200447656986718,0.841586481051834,5.819692805470625,0.4897770168184662,0.8465365420577388,6.810577376364252,1.1509524718697866,5,4.408708671626288,2,11.345707188988277,-9.345707188988277,9.345707188988277
Ganga Nagar,72,0.8793572185687398,0.6309298133623836,4.79453772762799,0.48070840567121487,0.8004882326452473,5.73525685569659,1.20837700514086,5,5.452320884374703,9,10.005403747996919,-1.005403747996919,1.005403747996919
Jayachamarajendra  Nagar,73,1.5247393572494332,0.9261378325475619,8.847359741504437,0.24478122383896606,0.6752088042061557,4.9629088057181585,1.296785821167348,5,5.8025391024631965,2,11.545336012814898,-9.545336012814898,9.545336012814898
Manorayanapalya,69,0.8190302130684437,0.5983035091113185,5.014747334709671,0.4092716612014853,0.7850331253055881,6.803630200674549,1.1218479280803748,4,6.122786747905483,6,7.402645731890065,-1.4026457318900647,1.4026457318900647
Kuvempunagar,15,7.363007211888625,2.1238180767556623,14.337470553418155,0.4501113994850234,0.8008124538788065,12.42214346178645,2.3488109245513833,3,1.9472302743732566,11,14.999477711665516,-3.9994777116655165,3.9994777116655165
Dodda Bommasandra,13,4.453361220498601,1.696232156276778,10.422677167741428,0.5151565365966956,0.847329432460643,10.072856157109113,1.9794837510193624,7,2.3404068638686577,1,15.908410136290483,-14.908410136290483,14.908410136290483
Byatarayanapura,11,9.8233133285456,2.381702449143021,19.931628692451948,0.3107293557368798,0.6610483878441676,11.869847947049097,2.517899711943597,10,2.0290128214207073,16,16.30302607334101,-0.30302607334100884,0.30302607334100884
Vidyaranyapura,14,2.2308786922591874,1.1727541411852531,7.832579449244196,0.4569579125420268,0.8158495920882552,12.01889774989361,2.216750295293203,4,3.510984024555914,24,10.570087271561837,13.429912728438163,0.0
Bagalakunte,18,1.9467510254810294,1.0807032161285635,6.905811311984372,0.512968692818453,0.8360786040062731,14.039334659806702,1.770850601666663,2,3.547352086422038,0,6.153540163507337,-6.153540163507337,6.153540163507337
Hagadur,111,6.653214727720452,2.0351257854141025,18.01986413899662,0.2574769640551414,0.7305404941458664,18.33188400937028,4.396310549594655,2,2.7084446957524624,10,11.601763061839229,-1.601763061839229,1.601763061839229
Varthuru,112,22.38757514660383,3.1522049047047767,25.367696173391572,0.4371745438383547,0.8206698933952349,16.209440228539233,4.255766534976888,2,1.1331149535969207,34,17.830098922578067,16.169901077421933,0.0
Munnekollala,113,9.406135835971408,2.3423956164030764,20.170495040844884,0.2905280009941361,0.6649063107232591,12.97634992891976,3.2255030858072757,5,2.1443975924425716,43,15.938770267323745,27.061229732676253,0.0
Sarakki,199,1.5437574343625664,0.933642292804032,7.89586309672665,0.3111642586985188,0.6801907997167074,7.095941609044706,1.2495754706845894,7,5.114704500183952,24,10.357770726855486,13.642229273144514,0.0
J P Nagar,198,1.9407743754266087,1.078672939670991,8.85351277722916,0.3111384448702954,0.6959504529214914,6.570919513287098,1.3878488341699275,6,4.561845461960531,15,12.6442868246817,2.3557131753183,0.0
Horamavu,81,11.88424644412418,2.556005359206241,28.97955059749265,0.1778272123898868,0.6720075090322225,10.972472312862932,3.0862776696472354,5,2.4384844873206704,13,15.875727380939479,-2.8757273809394786,2.8757273809394786
Babusab Palya,82,2.7031833272793655,1.3091928084779116,9.713352261450558,0.36003696006845015,0.748203900263824,8.515847030569796,2.0547778806243295,7,3.5933013360313293,17,14.831094930996713,2.168905069003287,0.0
Kalkere,83,8.004790542854316,2.1977567182634865,13.971421006166128,0.5153219924041914,0.8328570669301507,11.011444340966031,2.9274250143292297,4,1.7453824595870382,17,18.9088284064373,-1.9088284064373013,1.9088284064373013
Medahalli,87,3.286450821227777,1.4554590761273798,14.58492736711343,0.1941460059558165,0.5997809006733119,13.135722991820963,2.6736991028095143,3,4.43789612578614,9,8.171368775146028,0.8286312248539716,0.0
Ramamurthy Nagara,84,1.9908495012510612,1.095557461180608,8.559784809852472,0.3414464494979415,0.6895860930453448,9.479002163530676,2.0086041021218324,7,4.29956398234696,5,11.48939295886687,-6.489392958866871,6.489392958866871
Vijinapura,85,1.4793739823751724,0.908006101850345,6.158099708726823,0.49022381745963756,0.8174879818878011,9.00935481672498,1.7589017473216502,4,4.162638914900908,5,10.747384629484488,-5.747384629484488,5.747384629484488
K R Puram,86,4.427049331452299,1.6913955850440627,14.65876806358645,0.25889834772223463,0.6790696890334591,11.677584355222782,2.0913774139934134,6,3.311182452710014,23,11.841646505463494,11.158353494536506,0.0
Basavanapura,88,5.007979689314059,1.7930885338492717,11.872965578501354,0.4464306517460719,0.8048822096192629,13.929423443927904,2.4583309023467055,3,2.3708094511316977,19,12.264766692559645,6.735233307440355,0.0
Devasandra,89,2.8319492841123983,1.3433736251860637,8.573451602384916,0.4841544572116199,0.7646763471907327,11.028459780495918,1.864820868816966,5,3.0274029448490083,5,11.707098655684256,-6.707098655684256,6.707098655684256
A Narayanapura,91,1.6667313161034722,0.9808534962566585,6.015430915223224,0.5788179256796742,0.8631494962986207,8.620486710685876,1.603572834873241,7,3.6091185526448584,13,12.160932970740742,0.8390670292592581,0.0
Mahadevapura,90,3.666363856089295,1.5403801508609676,10.029373375952218,0.4580341166690774,0.7575777500251624,9.880893734948677,1.7367482640290646,6,2.7355095592312515,24,13.913573126357395,10.086426873642605,0.0
Vijnana Nagar,92,2.0609397815036585,1.118721986951618,8.049184646599462,0.39973427306290826,0.7644422053900118,8.71218668572847,1.7646889505049224,5,3.9055894397490785,12,12.43279761152517,-0.4327976115251708,0.4327976115251708
Begur,227,7.125512672349016,2.095008824360461,18.18743929691485,0.2706966412597726,0.6765887839191828,12.076209745423805,2.6487393446712693,5,2.5524394009559916,1,14.53052836135419,-13.53052836135419,13.53052836135419
Kalena Agrahara,226,10.33324094906141,2.4277400843614227,24.91214960455915,0.20923002828256523,0.5938991925826959,12.48213375644859,2.8975369450516575,3,2.4108747417548577,8,13.550529517881005,-5.550529517881005,5.550529517881005
Uttarahalli,217,1.3372398686256488,0.848970689838487,9.365604295495876,0.1915788540605913,0.5841988236815335,8.59552925020146,1.5041937904519507,6,7.0036831201580885,16,5.051192194026858,10.948807805973143,0.0
Padmanabha Nagar,206,1.2022929841851016,0.7894990831213418,7.228075477870245,0.2891843717978739,0.7486514013100763,7.315206749651351,1.1629361955950503,5,6.011908555525125,14,8.127138393024449,5.872861606975551,0.0
Ganesh Mandir ward,202,1.6585933235347983,0.977797157177163,6.232372293029505,0.5365905259764756,0.8406294615185806,6.219269601699866,1.2280628653564558,8,3.757625335032133,13,13.933533789584192,-0.9335337895841924,0.9335337895841924
Banashankari Temple ward,203,0.5734628525876836,0.453278829101089,4.737624905234056,0.3210656237866083,0.7712127733815639,7.003225500231369,1.187296367050432,6,8.261432948718616,2,3.767061995296906,-1.7670619952969062,1.7670619952969062
Dr. Raj Kumar Ward,146,1.317786821206434,0.840612773995713,6.468769043807078,0.39574162489972536,0.708413015468395,5.195213948911567,0.9675050517583319,10,4.908812973167328,16,12.2036763376588,3.7963236623412,0.0
Agrahara Dasarahalli,147,0.6887485009354481,0.5239877226148668,3.9639136648358932,0.550835798336503,0.8885705319373868,6.038666144243812,0.9962170431361956,4,5.755241077769554,6,8.12571856407141,-2.125718564071409,2.125718564071409
Kaveripura,149,1.117334094179389,0.7501577946183113,4.959954277839613,0.57073902481558,0.8645444748981373,7.705647103240626,1.0509285569837477,6,4.439096867873154,3,9.413635620715072,-6.4136356207150715,6.4136356207150715
Govindaraja Nagar,148,0.8139360148390846,0.5954990781045132,4.757603605059813,0.45188052050264393,0.8090035463313094,6.644412772433085,0.9870818392263757,5,5.845181338978338,25,7.751704350245371,17.24829564975463,0.0
Marenahalli,150,0.8539572937520131,0.6173224322246471,5.4280230188607295,0.364219047955908,0.7769777326989948,6.91991000698243,0.9787811985071782,7,6.356316713464377,25,7.161145922350052,17.83885407764995,0.0
Maruthi Mandir ward,151,0.8052889755177352,0.5907206762103913,5.044392844715466,0.3976892170201518,0.7416811684241961,7.214174385073597,1.014137046466019,5,6.2640778628222655,8,6.27060692960795,1.7293930703920504,0.0
Mudalapalya,152,0.6337820953520495,0.49089763096733907,4.336083542495387,0.4235986309921658,0.7643227057309832,7.878311250717012,1.1599893529649052,5,6.841599935206129,5,4.546113689722695,0.45388631027730497,0.0
Nagarabhavi,153,1.4180388874486654,0.8829568345482525,8.20509117831443,0.26468612864960067,0.683420947432162,8.458236569227168,1.4229912517323569,6,5.786224377158671,7,7.912818653913931,-0.9128186539139307,0.9128186539139307
Chandra Layout,154,1.5995356336287936,0.9553328266256553,7.763334584433806,0.33350870645414593,0.7273925434728007,8.39976634541214,1.219917603241735,4,4.853492739528086,5,9.052106650886131,-4.052106650886131,4.052106650886131
Nayandahalli,155,1.0759194966870473,0.7304041864626618,7.0603383203706676,0.27123055767402304,0.6544053683128408,8.551518566531964,1.3854555900325292,5,6.562143675350004,4,5.578747179400633,-1.578747179400633,1.578747179400633
Defence Colony,19,1.6106106720361288,0.9595841679271664,8.547507966675578,0.27702655922692093,0.6585251243435667,13.052793092928242,1.282140337883122,6,5.306998218178851,2,2.9708574642264196,-0.9708574642264196,0.9708574642264196
Hemmigepura,35,32.90618058656593,3.5235973159562493,44.780857450013926,0.20620658534566969,0.6379522938787175,13.514833235222921,4.272006703338695,6,1.360864635511539,17,16.01690521891927,0.9830947810807302,0.0
Shanthi Nagar,182,1.2538406058831597,0.8126356970049083,5.804960646314538,0.4675775324689008,0.8044709061777032,1.8450964411804298,1.3162547348057236,6,4.629743700337201,1,17.156341046636715,-16.156341046636715,16.156341046636715
Neelasandra,183,1.8698828826637728,1.0542712215046581,7.7009324577898965,0.39622113827619326,0.7913002997491053,2.153826924404393,1.290726485591771,5,4.11840363329034,3,18.455977388065595,-15.455977388065595,15.455977388065595
Vannarapete,184,0.6729293737063629,0.514576205755771,4.771486214955297,0.3714257448679112,0.716830986195069,3.0828991618919575,1.741180510193005,3,7.090619612389466,3,11.110176983579239,-8.110176983579239,8.110176983579239
Vidyamanyanagar,29,4.996611024039207,1.7911944803250803,13.071718333793493,0.3674684380840252,0.760132903446203,12.302137571540122,2.361976319130579,6,2.6161168581873033,4,13.828078959973187,-9.828078959973187,9.828078959973187
